annotator	lead_time	image	updated_at	created_at	label	id	annotation_id
1	9.339	/data/local-files/?d=image/1/0-1-1db123e1b9ecf16918969155f011a7a6e982571a.jpeg	2023-03-25T17:38:42.837769Z	2023-03-25T17:38:42.837737Z	[{"points": [[5.604203152364273, 9.461235216819974], [8.056042031523642, 53.21944809461235], [93.16987740805604, 52.43101182654402], [95.09632224168126, 11.826544021024967]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44999	4096
1	9.501	/data/local-files/?d=image/1/0-1-1dd863471560185e766c1dc4db28760b27f23996.jpeg	2023-03-25T17:38:52.534169Z	2023-03-25T17:38:52.534138Z	[{"points": [[16.822429906542055, 23.78449408672799], [18.69158878504673, 49.93429697766097], [88.3177570093458, 50.19710906701708], [92.05607476635514, 24.441524310118265]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	45000	4097
1	10.612	/data/local-files/?d=image/1/0-1-1ddaf7b8e58d9d0464cbcaf2411215480d75e794.jpeg	2023-03-25T17:39:03.336275Z	2023-03-25T17:39:03.336244Z	[{"points": [[8.056042031523642, 29.17214191852825], [15.061295971978984, 81.34034165571616], [63.047285464098074, 76.74113009198423], [66.19964973730298, 29.303547963206306]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45001	4098
1	32.76	/data/local-files/?d=image/1/0-1-1df8ff7b588c26bb69993ce5ba6ba7c99ac4a2c9.jpeg	2023-03-25T17:39:36.283727Z	2023-03-25T17:39:36.283705Z	[{"points": [[23.29246935201401, 54.533508541392905], [25.21891418563923, 72.40473061760841], [74.6059544658494, 73.19316688567675], [75.30647985989492, 54.66491458607096]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45002	4099
1	12.445	/data/local-files/?d=image/1/0-1-1e0556336ccae5b9aa1881fa30cb1a4b06888dd7.jpeg	2023-03-25T17:39:48.915374Z	2023-03-25T17:39:48.915343Z	[{"points": [[20.56239015817223, 54.533508541392905], [22.49560632688928, 73.32457293035479], [75.7469244288225, 75.42706964520367], [76.27416520210896, 54.66491458607096]], "closed": true, "polygonlabels": ["Table"], "original_width": 765, "original_height": 1024}]	45003	4100
1	8.876	/data/local-files/?d=image/1/0-1-1e0b52edc72d9fc4bb896c25ff8d2b468e0e083d.jpeg	2023-03-25T17:39:57.987550Z	2023-03-25T17:39:57.987517Z	[{"points": [[14.8861646234676, 22.601839684625492], [18.21366024518389, 55.84756898817346], [85.11383537653239, 54.402102496714846], [86.51488616462346, 21.681997371879106]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45004	4101
1	11.096	/data/local-files/?d=image/1/0-1-1e4b706c924416e8592c7c3a3f2a949963fa2b7e.jpeg	2023-03-25T17:40:13.567341Z	2023-03-25T17:40:13.567310Z	[{"points": [[11.558669001751314, 15.900131406044679], [17.68826619964974, 93.16688567674113], [52.53940455341506, 93.16688567674113], [87.04028021015762, 90.27595269382391], [91.24343257443083, 17.47700394218134]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45006	4103
1	7.896	/data/local-files/?d=image/1/0-1-1e85f9842da25911002fe4930f85226197d684ec.jpeg	2023-03-25T17:40:21.658149Z	2023-03-25T17:40:21.658115Z	[{"points": [[9.632224168126093, 16.819973718791065], [12.259194395796847, 55.059132720105126], [90.71803852889667, 53.482260183968464], [90.71803852889667, 14.98028909329829]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45007	4104
1	16.02	/data/local-files/?d=image/1/0-1-1e91007e5fbee8355b3f8c9099cba0173a0ba5ab.jpeg	2023-03-25T17:40:37.863344Z	2023-03-25T17:40:37.863312Z	[{"points": [[15.236427320490368, 67.1484888304862], [16.112084063047284, 90.67017082785809], [51.13835376532399, 91.32720105124835], [70.75306479859896, 89.88173455978975], [79.8598949211909, 90.67017082785809], [82.31173380035027, 67.67411300919842], [59.5446584938704, 67.67411300919842]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45008	4105
1	9.424	/data/local-files/?d=image/1/0-1-1ea69003e3fbf2339f7ec6267de96ccf41ab7989.jpeg	2023-03-25T17:40:47.487251Z	2023-03-25T17:40:47.487219Z	[{"points": [[22.241681260945708, 28.12089356110381], [22.591943957968475, 82.91721419185282], [74.25569176882662, 82.52299605781866], [79.15936952714536, 29.829172141918527]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45009	4106
1	10.455	/data/local-files/?d=image/1/0-1-1eae76daf39c65fa2a6215e7cf05e11f73aaa921.jpeg	2023-03-25T17:40:58.134312Z	2023-03-25T17:40:58.134285Z	[{"points": [[9.632224168126093, 23.52168199737188], [13.134851138353765, 59.00131406044678], [87.215411558669, 58.60709592641261], [88.44133099824869, 21.156373193166885]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45010	4107
1	7.743	/data/local-files/?d=image/1/0-1-1eaeacb2e968b335b57d2028f04a09ce3e1d5dc8.jpeg	2023-03-25T17:41:06.089352Z	2023-03-25T17:41:06.089319Z	[{"points": [[11.484593837535014, 28.64651773981603], [10.084033613445378, 53.21944809461235], [89.35574229691876, 54.007884362680684], [93.55742296918767, 30.35479632063075]], "closed": true, "polygonlabels": ["Table"], "original_width": 480, "original_height": 1024}]	45011	4108
1	9.618	/data/local-files/?d=image/1/0-1-1eb204b6bded6195f0a0c44a238d54dfe8344c95.jpeg	2023-03-25T17:41:15.907435Z	2023-03-25T17:41:15.907354Z	[{"points": [[11.558669001751314, 18.00262812089356], [13.660245183887916, 56.8988173455979], [91.59369527145358, 57.55584756898817], [95.79684763572679, 19.053876478318003]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45012	4109
1	8.512	/data/local-files/?d=image/1/0-1-1ebcecf54547d7ac040fc7b6dc732800ced6b4fb.jpeg	2023-03-25T17:41:24.616075Z	2023-03-25T17:41:24.616043Z	[{"points": [[15.761821366024515, 28.38370565045992], [20.31523642732049, 89.22470433639947], [81.78633975481611, 90.27595269382391], [74.6059544658494, 26.806833114323258]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45013	4110
1	23.256	/data/local-files/?d=image/1/0-1-1ec8b4aa820ca967933a2da9cb5d1992e6ea8a03.jpeg	2023-03-25T17:41:56.463139Z	2023-03-25T17:41:34.689071Z	[{"points": [[10.120068610634648, 65.7030223390276], [10.977701543739279, 94.48094612352168], [24.19455401179183, 94.09314057419705], [60.88758542902697, 93.30098004062194], [85.93481989708405, 95.26938239159001], [87.82161234991423, 66.09724047306176]], "closed": true, "polygonlabels": ["Table"], "original_width": 785, "original_height": 1024}]	45014	4111
1	6.694	/data/local-files/?d=image/1/0-1-1ed2d30536aebfea76fbe0e14b983ec473efb4ed.jpeg	2023-03-25T17:41:41.581481Z	2023-03-25T17:41:41.581451Z	[{"points": [[6.775700934579438, 16.031537450722734], [6.775700934579439, 50.45992115637319], [94.85981308411215, 50.19710906701708], [97.19626168224299, 18.659658344283837]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	45015	4112
1	12.574	/data/local-files/?d=image/1/0-1-1eeb2ca34d446dc18575e49d9e21131156cd1f0d.jpeg	2023-03-25T17:42:11.057928Z	2023-03-25T17:42:11.057893Z	[{"points": [[5.841121495327103, 14.060446780551905], [8.411214953271028, 75.9526938239159], [58.64485981308411, 76.08409986859395], [84.34579439252336, 77.52956636005256], [92.99065420560747, 16.294349540078844], [64.25233644859813, 15.505913272010513]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	45016	4113
1	7.657	/data/local-files/?d=image/1/0-1-1eee5a2b97538a3979dcaa7c1e1445f5fcff22e0.jpeg	2023-03-25T17:42:18.905640Z	2023-03-25T17:42:18.905618Z	[{"points": [[2.8021015761821366, 15.243101182654403], [12.43432574430823, 54.92772667542707], [92.6444833625219, 55.584756898817346], [99.12434325744309, 11.957950065703022]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45017	4114
1	7.554	/data/local-files/?d=image/1/0-1-1ef0d6f4b92e01c51b2c94ddd246350b0b41c73e.jpeg	2023-03-25T17:42:26.790473Z	2023-03-25T17:42:26.790439Z	[{"points": [[13.300492610837441, 13.272010512483574], [11.658456486042693, 49.40867279894875], [86.20689655172414, 49.80289093298292], [84.56486042692939, 14.586070959264125]], "closed": true, "polygonlabels": ["Table"], "original_width": 819, "original_height": 1024}]	45018	4115
1	12.171	/data/local-files/?d=image/1/0-1-1ef4ebaf21c8345a4892b730d50b7326fdc32cf4.jpeg	2023-03-25T17:42:39.154344Z	2023-03-25T17:42:39.154313Z	[{"points": [[6.176470588235294, 63.074901445466494], [6.176470588235294, 80.6833114323259], [87.6470588235294, 83.18002628120894], [89.41176470588235, 64.78318002628122]], "closed": true, "polygonlabels": ["Table"], "original_width": 458, "original_height": 1024}]	45019	4116
1	13.455	/data/local-files/?d=image/1/0-1-1f144ac8f45323e29b7c35fffa65b0c3d80ae502.jpeg	2023-03-25T17:42:52.812008Z	2023-03-25T17:42:52.811977Z	[{"points": [[17.86339754816112, 19.842312746386334], [18.038528896672503, 85.80814717477004], [82.83712784588441, 88.30486202365309], [85.98949211908932, 19.71090670170828]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45020	4117
1	7.76	/data/local-files/?d=image/1/0-1-1f5453b92bacafc1d6aeaf014a99b5c6c2dcfa98.jpeg	2023-03-25T17:43:00.768618Z	2023-03-25T17:43:00.768588Z	[{"points": [[11.558669001751314, 20.367936925098554], [14.535901926444833, 91.59001314060447], [81.61120840630473, 90.53876478318003], [85.11383537653239, 20.2365308804205]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45021	4118
1	38.679	/data/local-files/?d=image/1/0-1-1f90befd8c1857bb3780001a6cdc8a79782df766.jpeg	2023-03-25T17:43:39.647236Z	2023-03-25T17:43:39.647205Z	[{"points": [[10.507880910683012, 55.97897503285151], [9.281961471103328, 83.311432325887], [80.03502626970227, 81.47174770039422], [79.33450087565674, 55.7161629434954]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45022	4119
1	13.184	/data/local-files/?d=image/1/0-1-1fc4a145bd2b08849f19f03b7699706077e2d2e5.jpeg	2023-03-25T17:43:53.031097Z	2023-03-25T17:43:53.031061Z	[{"points": [[9.269162210338681, 62.680683311432325], [9.62566844919786, 93.03547963206307], [91.44385026737967, 93.29829172141919], [91.44385026737967, 63.206307490144546], [63.63636363636363, 62.943495400788436]], "closed": true, "polygonlabels": ["Table"], "original_width": 755, "original_height": 1024}]	45023	4120
1	8.147	/data/local-files/?d=image/1/0-1-1fd56fac18e91b8479f02500a53fb89168142916.jpeg	2023-03-25T17:44:01.371663Z	2023-03-25T17:44:01.371630Z	[{"points": [[19.1588785046729, 51.11695137976346], [19.1588785046729, 68.72536136662286], [82.71028037383178, 70.03942181340342], [82.94392523364486, 51.64257555847569]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	45024	4121
1	7.653	/data/local-files/?d=image/1/0-1-20395c4ffa9c4792353d68b1d36b13654feb3add.jpeg	2023-03-25T17:44:09.227754Z	2023-03-25T17:44:09.227721Z	[{"points": [[14.360770577933451, 29.566360052562416], [4.203152364273205, 85.0197109067017], [69.35201401050789, 85.9395532194481], [64.79859894921191, 28.12089356110381]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45025	4122
1	12.465	/data/local-files/?d=image/1/0-1-2047ffb7f58af3a6b8fb44a66d09d6954f6d0f2b.jpeg	2023-03-25T17:44:21.893935Z	2023-03-25T17:44:21.893872Z	[{"points": [[0.8403361344537815, 52.8252299605782], [1.4005602240896358, 74.90144546649145], [90.47619047619048, 72.40473061760841], [89.63585434173669, 51.64257555847569]], "closed": true, "polygonlabels": ["Table"], "original_width": 480, "original_height": 1024}]	45026	4123
1	10.698	/data/local-files/?d=image/1/0-1-2052d517ca5fbd54f92186f46ae3bbd40b4c49ac.jpeg	2023-03-25T17:44:32.793566Z	2023-03-25T17:44:32.793534Z	[{"points": [[18.038528896672503, 24.178712220762154], [16.987740805604204, 91.85282522996057], [84.41330998248687, 94.48094612352168], [87.04028021015762, 23.915900131406044]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45027	4124
1	29.563	/data/local-files/?d=image/1/0-1-205e60b5b795c44cec5dcfa89180280cea453bae.jpeg	2023-03-25T17:45:02.552908Z	2023-03-25T17:45:02.552877Z	[{"points": [[7.797681770284512, 19.9438202247191], [13.38250790305585, 90.30898876404494], [50.68493150684932, 89.88764044943821], [51.211801896733405, 20.646067415730336]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}, {"points": [[57.00737618545839, 20.50561797752809], [55.9536354056902, 55.056179775280896], [94.30979978925184, 55.19662921348315], [97.26027397260275, 21.629213483146067]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}]	45028	4125
1	41.264	/data/local-files/?d=image/1/0-1-20a7a7cac6c0f8076d6aead87b138439fe6d3dab.jpeg	2023-03-25T17:45:44.035802Z	2023-03-25T17:45:44.035778Z	[{"points": [[12.959719789842378, 15.637319316688568], [15.236427320490368, 95.26938239159001], [91.06830122591944, 93.82391590013141], [91.94395796847635, 16.4257555847569]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45029	4126
1	7.789	/data/local-files/?d=image/1/0-1-20b5f75b44c3c80eaf18e5ebbba30149608d7ca6.jpeg	2023-03-25T17:45:52.007008Z	2023-03-25T17:45:52.006977Z	[{"points": [[0.8756567425569177, 2.759526938239159], [6.479859894921191, 46.386333771353485], [90.01751313485114, 47.700394218134036], [95.79684763572679, 2.628120893561104]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45030	4127
1	8.275	/data/local-files/?d=image/1/0-1-20cee61c9d867ee182ae59802e7bad91bf97101a.jpeg	2023-03-25T17:46:00.477502Z	2023-03-25T17:46:00.477471Z	[{"points": [[14.010507880910684, 60.7095926412615], [15.061295971978984, 84.7568988173456], [80.9106830122592, 85.28252299605782], [82.48686514886164, 61.23521681997372]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45031	4128
1	8.006	/data/local-files/?d=image/1/0-1-20d4ac56e21385eddfc9db218d543c6b2a0dabf4.jpeg	2023-03-25T17:46:08.682521Z	2023-03-25T17:46:08.682487Z	[{"points": [[16.28721541155867, 69.51379763469122], [19.089316987740805, 88.5676741130092], [77.93345008756567, 88.43626806833115], [80.56042031523643, 70.43363994743758]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45032	4129
1	13.149	/data/local-files/?d=image/1/0-1-20ec5381cdc7b3d10c682718f300127da64c32d1.jpeg	2023-03-25T17:46:22.031563Z	2023-03-25T17:46:22.031523Z	[{"points": [[13.485113835376533, 26.281208935611044], [16.112084063047284, 84.62549277266754], [71.62872154115587, 84.09986859395532], [74.43082311733801, 26.938239159001313], [61.47110332749562, 27.201051248357423], [54.99124343257443, 27.989487516425754]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45033	4130
1	10.995	/data/local-files/?d=image/1/0-1-20ed33ca7c0e35cb92fc2183f7072dbb7a23a992.jpeg	2023-03-25T17:46:33.225449Z	2023-03-25T17:46:33.225418Z	[{"points": [[14.185639229422067, 16.819973718791065], [14.535901926444833, 51.77398160315374], [88.2661996497373, 51.37976346911958], [88.09106830122592, 16.557161629434955]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45034	4131
1	10.413	/data/local-files/?d=image/1/0-1-212113b703be1963c4f8fd6c7fe66265ee7b6e2c.jpeg	2023-03-25T17:46:43.838871Z	2023-03-25T17:46:43.838837Z	[{"points": [[16.637478108581437, 23.65308804204994], [16.637478108581437, 54.796320630749015], [80.21015761821366, 55.45335085413929], [81.26094570928196, 24.83574244415243]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45035	4132
1	9.816	/data/local-files/?d=image/1/0-1-21296688d11c8e00180d8046d07d46548f617254.jpeg	2023-03-25T17:46:53.859295Z	2023-03-25T17:46:53.859265Z	[{"points": [[25.569176882662003, 32.06307490144547], [27.84588441330998, 56.76741130091984], [80.73555166374781, 56.37319316688568], [81.26094570928196, 30.223390275952696]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45036	4133
1	16.782	/data/local-files/?d=image/1/0-1-216e4b3268078acac420268ab3092997b69ba0b5.jpeg	2023-03-25T17:47:10.847307Z	2023-03-25T17:47:10.847274Z	[{"points": [[8.710801393728223, 12.746386333771353], [8.18815331010453, 51.77398160315374], [91.11498257839722, 52.299605781865964], [91.28919860627178, 12.614980289093298]], "closed": true, "polygonlabels": ["Table"], "original_width": 772, "original_height": 1024}]	45037	4134
1	7.396	/data/local-files/?d=image/1/0-1-21855460781d6168fdbd736c3005c51c0b074516.jpeg	2023-03-25T17:47:18.438471Z	2023-03-25T17:47:18.438437Z	[{"points": [[8.235294117647058, 66.22864651773982], [7.563025210084033, 99.47437582128778], [91.59663865546219, 99.60578186596584], [92.10084033613445, 66.49145860709592]], "closed": true, "polygonlabels": ["Table"], "original_width": 801, "original_height": 1024}]	45038	4135
1	8.433	/data/local-files/?d=image/1/0-1-218a2c609679abda40437e37e000fb01f4ab1ec5.jpeg	2023-03-25T17:47:27.065849Z	2023-03-25T17:47:27.065818Z	[{"points": [[15.586690017513135, 31.14323258869908], [19.78984238178634, 58.08147174770039], [74.43082311733801, 57.81865965834428], [77.40805604203152, 31.274638633377137]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45039	4136
1	7.364	/data/local-files/?d=image/1/0-1-219d8720812bf74932f067bb5e22ebc026708432.jpeg	2023-03-25T17:47:34.630837Z	2023-03-25T17:47:34.630805Z	[{"points": [[4.952581664910432, 62.07865168539326], [4.847207586933615, 78.79213483146067], [30.453108535300316, 77.9494382022472], [30.347734457323497, 61.938202247191015]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}]	45040	4137
1	12.888	/data/local-files/?d=image/1/0-1-21d2c244c72d4fc2fa3b9d96210a8026afcf7c20.jpeg	2023-03-25T17:47:47.711523Z	2023-03-25T17:47:47.711479Z	[{"points": [[18.388791593695274, 59.526938239159], [18.739054290718038, 82.65440210249672], [80.9106830122592, 84.09986859395532], [83.0122591943958, 60.97240473061761]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45041	4138
1	49.269	/data/local-files/?d=image/1/0-1-21ff198516eb09247962ecb0c5846c3969acbb47.jpeg	2023-03-25T17:48:37.177341Z	2023-03-25T17:48:37.177308Z	[{"points": [[13.309982486865149, 65.04599211563732], [14.711033274956216, 89.88173455978975], [84.41330998248687, 92.90407358738501], [85.46409807355516, 66.62286465177398]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45042	4139
1	9.516	/data/local-files/?d=image/1/0-1-220c4a4b1a7288dd7d4a141ce1b583bd1c6f394f.jpeg	2023-03-25T17:48:46.906783Z	2023-03-25T17:48:46.906754Z	[{"points": [[8.878504672897193, 62.02365308804205], [8.411214953271028, 88.04204993429698], [99.76635514018692, 87.12220762155059], [97.66355140186916, 60.44678055190539]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	45043	4140
1	14.473	/data/local-files/?d=image/1/0-1-2215ba9d3c2bce064ed3b6facb64c9f9b925e03b.jpeg	2023-03-25T17:49:01.585498Z	2023-03-25T17:49:01.585468Z	[{"points": [[11.929824561403509, 65.83442838370564], [14.912280701754385, 88.04204993429698], [79.64912280701755, 89.61892247043365], [82.28070175438596, 66.75427069645204]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}]	45044	4141
1	8.75	/data/local-files/?d=image/1/0-1-22427b03adca77f0f003dd68eaa509542fda84d7.jpeg	2023-03-25T17:49:10.537019Z	2023-03-25T17:49:10.536987Z	[{"points": [[11.558669001751314, 64.5203679369251], [12.259194395796847, 88.17345597897503], [78.45884413309983, 88.83048620236531], [80.38528896672504, 65.30880420499344]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45045	4142
1	9.534	/data/local-files/?d=image/1/0-1-2253caad7a24e426fd66e139ff403d018205ac06.jpeg	2023-03-25T17:49:20.272384Z	2023-03-25T17:49:20.272352Z	[{"points": [[9.457092819614711, 24.310118265440217], [10.332749562171628, 59.78975032851511], [83.71278458844134, 59.65834428383705], [84.58844133099825, 24.441524310118265]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45046	4143
1	7.91	/data/local-files/?d=image/1/0-1-2293f6392d8f28f30cc7b229977d1dffb5af6973.jpeg	2023-03-25T17:49:28.373568Z	2023-03-25T17:49:28.373544Z	[{"points": [[9.490333919156415, 13.534822601839684], [11.24780316344464, 89.48751642575559], [82.77680140597539, 89.88173455978975], [87.87346221441125, 14.586070959264125]], "closed": true, "polygonlabels": ["Table"], "original_width": 766, "original_height": 1024}]	45047	4144
1	9.865	/data/local-files/?d=image/1/0-1-229a0b3bd6d43a71fe988e96f6b76ca431144dfe.jpeg	2023-03-25T17:49:38.414409Z	2023-03-25T17:49:38.414378Z	[{"points": [[6.666666666666667, 63.074901445466494], [6.315789473684211, 93.69250985545335], [88.42105263157895, 93.82391590013141], [89.29824561403508, 64.257555847569]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}]	45048	4145
1	8.756	/data/local-files/?d=image/1/0-1-22b39256005eeb6b5fcd1134cef72db6add36554.jpeg	2023-03-25T17:49:47.366086Z	2023-03-25T17:49:47.366056Z	[{"points": [[9.281961471103326, 15.243101182654403], [11.558669001751314, 96.45203679369251], [87.74080560420315, 93.95532194480946], [88.61646234676007, 17.082785808147175]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45049	4146
1	8.19	/data/local-files/?d=image/1/0-1-22baf5faf37fbeec3129c8556ac0f9acd1a1ceaf.jpeg	2023-03-25T17:49:55.761233Z	2023-03-25T17:49:55.761203Z	[{"points": [[10.85814360770578, 23.390275952693823], [13.8353765323993, 57.81865965834428], [84.0630472854641, 54.270696452036795], [81.61120840630473, 21.55059132720105]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45050	4147
1	10.174	/data/local-files/?d=image/1/0-1-22eed9eeaa29964cf8d2112992acddb61a492ac1.jpeg	2023-03-25T17:50:06.146889Z	2023-03-25T17:50:06.146858Z	[{"points": [[5.253940455341506, 13.272010512483574], [9.807355516637479, 96.32063074901446], [87.04028021015762, 91.85282522996057], [85.46409807355516, 14.060446780551905]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45051	4148
1	15.27	/data/local-files/?d=image/1/0-1-230fd10e73dfef17708eb3d94469f8422bc39f32.jpeg	2023-03-25T17:50:21.620263Z	2023-03-25T17:50:21.620230Z	[{"points": [[15.236427320490368, 16.557161629434955], [18.21366024518389, 91.98423127463863], [88.96672504378283, 89.22470433639947], [90.89316987740806, 16.819973718791065]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45052	4149
1	14.41	/data/local-files/?d=image/1/0-1-23220f13924c3486bba96cced9425aedc8bd997f.jpeg	2023-03-25T17:50:36.233239Z	2023-03-25T17:50:36.233208Z	[{"points": [[10.507880910683012, 65.30880420499344], [8.40630472854641, 96.05781865965834], [22.416812609457093, 94.87516425755585], [41.68126094570928, 93.95532194480946], [60.245183887915935, 93.69250985545335], [85.63922942206655, 94.21813403416557], [83.88791593695271, 65.44021024967148]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45053	4150
1	8.632	/data/local-files/?d=image/1/0-1-232f1499540f503249eac029ac251d6f4262e506.jpeg	2023-03-25T17:50:45.060942Z	2023-03-25T17:50:45.060915Z	[{"points": [[12.25919439579685, 15.637319316688568], [12.259194395796847, 52.69382391590013], [86.86514886164623, 53.21944809461235], [89.84238178633976, 17.608409986859396]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45054	4151
1	8.085	/data/local-files/?d=image/1/0-1-232fce6b33927203eb6894b3d80e31ccd9bd3e1b.jpeg	2023-03-25T17:50:53.343217Z	2023-03-25T17:50:53.343183Z	[{"points": [[8.231173380035026, 61.366622864651774], [7.880910683012259, 93.16688567674113], [91.94395796847635, 93.03547963206307], [91.06830122591944, 61.10381077529566]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45055	4152
1	14.938	/data/local-files/?d=image/1/0-1-2330fbb70b4cfed923957b210fae7688748b98e1.jpeg	2023-03-25T17:51:26.909238Z	2023-03-25T17:51:26.909209Z	[{"points": [[11.208406304728546, 29.96057818659658], [12.084063047285465, 62.155059132720105], [78.98423817863397, 61.892247043363994], [79.33450087565674, 29.96057818659658]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45056	4153
1	6.997	/data/local-files/?d=image/1/0-1-2343ac458c4751e0581f5b7c66a4ff4a46837f04.jpeg	2023-03-25T17:51:34.102977Z	2023-03-25T17:51:34.102945Z	[{"points": [[16.987740805604204, 17.21419185282523], [14.711033274956216, 50.19710906701708], [89.84238178633976, 50.59132720105125], [87.215411558669, 17.082785808147175]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45057	4154
1	13.032	/data/local-files/?d=image/1/0-1-235545ad827fc0458f3d38cb9a51398879c6a548.jpeg	2023-03-25T17:51:47.330885Z	2023-03-25T17:51:47.330852Z	[{"points": [[20.31523642732049, 58.86990801576872], [18.563922942206656, 81.86596583442838], [57.96847635726795, 82.3915900131406], [79.50963222416813, 84.88830486202366], [80.9106830122592, 60.84099868593955]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45058	4155
1	12.895	/data/local-files/?d=image/1/0-1-237c5a25ec056d66e6552440e9511fc65350132c.jpeg	2023-03-25T17:52:00.413916Z	2023-03-25T17:52:00.413885Z	[{"points": [[15.236427320490368, 19.579500657030223], [22.066549912434326, 85.15111695137976], [83.36252189141857, 83.5742444152431], [87.04028021015762, 18.396846254927727]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45059	4156
1	8.197	/data/local-files/?d=image/1/0-1-2398da8fddee0347b5f159b9e17ee742385f347b.jpeg	2023-03-25T17:52:08.803226Z	2023-03-25T17:52:08.803195Z	[{"points": [[8.93169877408056, 28.777923784494085], [12.959719789842381, 93.95532194480946], [78.10858143607706, 97.50328515111696], [77.93345008756567, 26.806833114323258]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45060	4157
1	8.183	/data/local-files/?d=image/1/0-1-242554820d702750d01aebf9f9dbb65d76351e6f.jpeg	2023-03-25T17:52:17.187826Z	2023-03-25T17:52:17.187791Z	[{"points": [[5.954465849387041, 14.19185282522996], [5.078809106830122, 97.3718791064389], [85.46409807355516, 95.53219448094612], [86.51488616462346, 14.98028909329829]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	45061	4158
